word.freq.remove,word.freq.order,word.freq.free,word.freq.meeting,word.freq.re,word.freq.edu,char.freq.semicolon,char.freq.exclamation,capital.run.length.average,y
0.68,0,1.36,0,0.68,0,0,1.706,4.281,1
0,0,1.4,0,0,0,0,1.647,1,1
0,0.57,0.17,0.11,0.05,0,0.019,0.099,4.906,1
0,0,0,0,0,0,0,0,13.166,1
0,0,0,0,0,0,0,0,1.8,0
0.13,0.54,0.27,0,0.06,0,0,0.456,6.049,1
1.96,0,0,0,0,0,0,0,6.166,1
0,0,0,0,0,0,0,0,3.157,0
0,0,0,0,1.41,0,0,0.072,2,0
0,1.14,0,0,0,0,0,0,3.681,1
0,0,0,0,0.48,0,0,0.502,5.488,1
0,0,0,0,0,0,0,0,1,0
0.42,0,0,0,0,0,0,0.187,7.951,1
0,0,0,0,0,0,0,0.175,1.826,0
0,0,0,0,0,0,0,0.275,1.625,0
0.16,0,0,0,0,0,0,0.079,2,1
0,0,0.43,0,0,0,0,0.31,1.477,1
0,0,0,0,0,0,0,0,1,0
0,0,0,0,0.23,1.4,0,0.161,1.065,0
0,0,2.94,0,0,0,0,0,1.285,0
0,0,0,0,0,0,0,0,1,0
0,0,0.84,0,0,0,0,0.374,2.892,0
0,0,0,0,0,0,0,0.107,2.741,0
0,0,0,0,0,0.53,0,0.014,5.473,0
0,0,0,0,0,0,0,0.068,3.195,0
0,0,0,0,1.11,0,0,0,2.113,0
0,0,0,0,0.97,0,0,0,2,0
0.06,0.06,0,0,0.06,0,0.01,0.01,1.733,1
0,0,0.08,0.08,0,0,0.023,0,2.658,0
0,0,0,0,0,0,0,0,1,0
0.34,0,0.68,0,0,0,0,0.224,2.257,1
0,0,0,0,0.47,0.47,0,0.168,1.228,0
0.11,0.05,0.05,0,0,0,0,0.492,6.033,1
0.05,0.05,0,0,0,0,0.01,0.02,1.796,1
0,0,0,0,0,0,0,0,3.75,1
0,0,0,0,4.16,0,0,0.709,2.09,0
0,0,0,0,0,0,0,0,1.333,0
0.05,0.42,0.1,0,0.02,0,0,0.328,5.928,1
0,0,0,0,0,0,0,0,3.368,0
0,0,0,0,1.61,1.61,0,0,1.083,0
0,0,0.31,0,0.31,0,0,1.152,4.592,1
0,0,0,0,8.33,0,0,0,5.333,0
0,0,0,0,0.71,0.71,0,0,2.939,0
0,0,0,0,0,0,0.047,0,2.351,0
0,0,0,0,0,0,0,0,1.8,0
0.44,0,0,0,0,0,0.216,0.433,2.375,1
0,0,0,0,0,0,0.063,0.063,2.562,0
0.13,0,0.26,0,0.13,0,0,0.022,12.454,1
0,0,0,0,0,0,0,0,1.166,0
0,0,0,0,0,0,0,0,2.204,0
0.73,0.83,0.09,0,0.09,0.09,0,0.432,8.445,1
0,1.15,0,0,0,0,0.047,0,3.196,0
0,0,0,0,0,0,0,0.331,1.714,0
0,0.41,0.2,0,0,0,0,0.996,7.836,1
0.68,0,0.34,0,0,0,0,0.048,1.411,1
0,0,0,0.03,0.22,0.03,0.014,0.014,1.111,0
0,0,0,0,0.85,0,0,0,2.138,0
0,0,0,0,1.97,0.65,0,0.125,1.25,0
0,0,0,0,0,0,0,1.284,1.357,1
0,0,0,0,0,0,0,0,1.4,0
0,0,0,0,0,0,0,0.192,2.333,1
0,0,0.64,0,0,0,0.094,0.662,10.068,1
0,0,0,0,1.17,0,0,0.441,4.066,1
0,0,0,0,0,0,0,0.181,2,0
0,0,0.52,1.04,0,0.52,0,0,2.416,0
0,0,0,0,0,0,0,0,1.428,0
0.16,0.5,0.5,0,0,0,0,0.884,5.328,1
0,0,0.57,0,0.86,0,0,0.049,1.1,0
0,0,0,0,0,0,0,0,2.125,0
0.17,0,0,0,0,0,0,0.079,2,1
1.26,0,0,0,1.26,0,0.431,0,3.529,1
0,0,0.49,0,0,0,0,0.625,4.75,1
0.12,0.25,0.25,0,0,0,0.019,0,4.155,1
1.61,0,1.61,0,1.61,0,0,0.804,2.466,1
2.22,0,3.33,0,0,0,0,0.146,2.058,1
0,0,0,0,0.58,0,0,0.282,1.932,0
0,0.35,0.19,0,0.05,0,0,0.268,6.761,1
0,0,0,0,0,0,0,0,3.222,0
0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,3.28,0
0,0,0,0,0,0,0,0,4.5,1
0,0,0,0,0,0,0,0.202,1.945,0
0,0,1.85,1.85,0,0,0,0,2.916,0
0,0,0,0,0,0,0,0,3.166,0
0,0,0,0,0,0,0,0.428,4.652,1
0,0,0.21,0.21,0.42,0.21,0,0.039,1.292,0
0.03,0.52,0.24,0,0.1,0,0.011,0.425,5.761,1
0,0,0,0,0,0,0,0,1.25,0
0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,1.5,0
0,0,0,0,0,1.56,0,0,1.75,0
0,0,0,0,0,0,0,0,1.055,1
0,0,0,0.55,0,0,0,0,1.601,0
0,0,0,0,0,0,0,0,1,0
0,0,0.88,0,0,0,0,0.064,2.215,1
0,0,0,0,0,0,0,0,17.952,0
0,0,0,0,0,0,0,0,1.843,0
0,0,0,0,1.08,0,0,0,3.476,1
0,0.44,0,0,0.22,0,0,0.305,1.895,1
0,0,1.36,0,0,0,0.125,1.001,4.551,1
0,1.55,0,0,0,0,0,0,25.812,0
0,0,0,0,0.66,0,0,0.231,1.761,0
0,0,0,0,0,0,0,0,1.75,0
0.05,0.44,0.1,0,0.02,0,0,0.346,6.05,1
0,0,0,0,0,0,0.07,0,2.064,0
0,0,0.5,0,0,0,0,0.188,3.461,0
0,0,0,0,0,0,0,0,1.6,0
0,0,0,0,0.54,0.27,0.045,0.045,2.078,0
0,0,0,0,2.56,0,0,0,1.769,0
0,0,0,1.25,0,0,0.224,0,2,0
0,0,0,0,0,0,0.305,1.529,5.5,1
0,0,4,0,0,0,0,2.597,4.153,1
0,0,0,0.92,0,0,0,0.165,1.666,0
0,0.04,0.13,0.18,0,0,0.027,0.047,1.686,0
0,0,0,1.81,0,0,0,0,2.277,0
0,0,0.56,0,0,0,0,0.91,2.283,1
0,0,0,0,1.06,0,0,0.207,3.761,1
0,0.29,0.32,0,0.07,0,0.016,0.639,3.697,1
0,0,0,0,1.35,1.35,0.205,0,1.722,0
0,0,0,3.7,3.7,0,0,0,1.888,0
0,0,0,0,0,0,0,0,1,0
0.08,0.08,0,0,0,0,0,0.095,4.07,1
0,0,0,0,0,0,0,0,1.333,1
0,0,0,0,0.95,2.22,0,0,2.603,0
0,0,0,0,0,0,0,0,1,0
0,0,0,0,1.6,0,0,0,2.065,0
0,0,0,0,1.73,0.57,0,0,1.645,0
0,0,0,0.52,0.52,0,0.084,0,1.577,0
1.16,0,1.93,0,0.38,0,0,0.198,9.266,1
1.12,0,0.56,0,0,0,0,1.32,5.135,1
0,0,0,0,0,0,0,0.151,1.533,0
0,0,0,0,0,0,0,0,1.55,0
0,0,0,0,0.21,0,0.04,0,2,0
0,0,0,0,0,0,0.082,0,1.666,0
0,0,0,0,0,0,0,0,1.909,0
0,0,0.63,0,0.63,0,0,0.045,8.117,0
0,0,0.13,0,0,0,0.073,0.024,5.15,0
0,0,0.69,0,0.69,1.39,0,0,2.184,0
0.17,0.17,0,0,0,0,0,0,1.559,1
0,0.65,1.14,0,0,0.16,0,0.902,5.833,1
2.56,1.28,0,0,0,0,0,0.542,102.666,1
0,0,0,14.28,0,0,0,0,1,0
0.18,0,1.89,0,0,0,0,0,25.22,1
0,0,0,0,3.33,0,0,0,1.142,0
0,0,0,0,0,0,0,0,2,0
0,0,0,0,1.12,0,0,0.424,4.1,1
0,0,0,0.57,0,0,0.089,0.089,2.204,0
0,0,0,0,0,0,0,0,1.666,0
0,0,0.78,0,0,0,0,0.792,2.627,1
0,0,0,0,0,1,0,0,1.428,0
0,0.58,0,0,0,0.58,0,0.376,1.702,0
0,0,0,0,0,0,0,0,2.287,0
0,0,0,0,0,0,0,7.333,1.666,1
0,0,0,0,0,0,0,1.431,4.071,1
0.75,0,1.87,0,0.37,0,0,0.242,9.584,1
0,0,0,0,2.01,2.68,0,0,3.4,0
0,0,0,0.45,0.45,0,0,0,2.236,0
0,0,0.45,0,0,0,0,1.633,64.416,1
0,0,0,0,0.24,0,0.067,0,1.98,0
0,0,0,0,0,1.69,0,0,3.315,0
0,0,0,0,0,0,0,0,1.8,0
0,0,0,2.85,0,0,0,0,1.25,0
1.12,0,2.25,0,0,0,0,0,1.416,1
0,0,0,0,0,0,0,0,1.5,0
0,0,0.64,0,0,0,0,2.354,2.09,1
0,0,0,0,0,0,0,1.799,1.823,1
0.23,0.35,0.11,0,0.23,0,0,0.287,3.439,1
0,0,0,0,0,0,0,0,1.987,1
0,0,0,0,0,0,0,0,1.292,0
1.33,0,1.11,0,0,0,0,0.067,1.946,1
0.31,1.09,0.15,0,0,0,0,0.378,3.278,1
0,0,0,0,0,0,0,0,3.472,0
0,0,0,0,0,0,0,0,1.857,0
0,0,0,0,0.26,0,0.128,0,1.635,0
1.11,0,0.55,0,0,0,0,1.158,4.875,1
0,0.58,0,0,0,0,0,0.192,1.526,1
0.14,0,0,0,0.14,0,0,0.241,6.238,1
0,0,0,0,1.73,0,0,0,1.978,0
0,0,0,0,0,0,0,0,1,0
0,0,0,1.38,0.46,0,0,0,4.153,0
0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0.27,0.082,0,2.235,0
0,0,0,0,0,0,0,0.961,2.333,0
0.56,0,3.97,0,0,0,0,0.768,11.685,1
0.5,0,0,0,0.25,0,0,0.045,1.324,0
0,0,0,0,0,0,0,0,3.333,0
0,0,0,0,0,0,0,3.333,2.551,1
0,0,0,0,6.25,0,0,0,1.285,0
0,0,0,0,0,0,0,0,1.166,0
0.32,0,0.32,0,0.65,0,0,0,1.494,1
3.12,0,3.12,0,0,0,0,0,9.428,1
0,0.4,0,0,0.06,0,0.009,0,2.804,0
0,0.57,0.17,0.11,0.05,0,0.019,0.089,4.913,1
0,0,0,0,1.63,0.54,0,0,2.827,0
0.94,0,0,0,0.47,0,0,0.217,1.48,1
0,0.82,0,0,0.11,0,0,0.13,5.76,1
0,0,0,0,0,0,0,0,3,1
0,0,0,0,0,0,0.03,0,2.444,0
0,0,0,0,0,0,0,1.096,5.16,1
0,0,0,0,0,0,0,0,1,0
0,0,1.85,0,0,0,0,3.768,4.833,1
0,0,0,0,0,2.17,0,0.704,1,0
0,0,0,0,0,0,0,0,1.938,1
0,0,0,0,0,0,0,0,2,0
0,0,0.93,0,0,0,0,0,1.771,0
0.4,1.42,0.1,0,0,0,0,0.977,3.166,1
0,0,0,0,0,0,0.065,0,1.114,0
0.49,0,0.49,0,0.49,0,0,0.497,5.113,1
0,0,0,0,0,0,0,0.421,3.454,1
0,0,0,0,0,0,0,0,1,0
0,0.44,1.33,0,0.22,0,0.148,0.372,3.425,0
0,0,0,0.78,0,0.78,0,0.087,2.812,0
0,0.4,0,0,0,0,0,0.158,2,1
0.25,0.59,0.25,0,0.08,0.08,0,0.403,7.484,1
0,0,0.42,0,0.42,0,0,1.117,1.206,1
0,1.17,0.14,0,0,0,0,0.204,2.962,1
0,0,0,0,0.87,1.75,0,0.107,2.454,0
0,0,0,0,0,0,0,0,1.714,0
0,0,0,0,0,0,0,0,2.386,0
0,0,1.49,0,0,0,0,0,1.761,0
0,0,0,0.82,1.65,0,0,0,1.678,0
0,0,0,0,0,0,0,0,2.307,0
0,0,0,0,0,0,0.118,0,1.983,0
0,0,0,0,0,0,0,0,1.949,0
0.68,0,0.68,0,0.34,0,0,0.503,1.82,1
0.2,0,0.1,0,0,0,0,0.095,2.717,1
0,0,0,0,0,0,0,0,1.25,0
0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,3.22,0,0,1.571,0
0.74,0,0,0,0,0,0,0.368,1.58,1
0,0,0,0,0,0,0,0,1.78,0
0,0,0,0,0,0,3.23,0.048,5.802,0
0,0,0,0,0,0,0,0,3.25,0
0,0,0,0,0,0,0,1.007,1.44,1
0,0,0,0,0,0,0.07,0.07,2.069,0
0,0,0,0,0,0,0,0,1.48,0
0,0,0.49,0,0.49,0,0.036,0.147,2.587,0
0,0,0,0,0,0,0,0,1,0
0,1.61,0,0,0,0,0,0,1.769,0
0,0,0,0,1.16,1.16,0,0.578,1.36,0
1.14,0,0,0,0,0,0,0,1.227,1
0,0,1.05,0,0,0,0,2.295,2.016,1
0,0,0,0,0,0,0,0.374,2.85,0
0,0,0,0,0,0,0.102,0,1.4,0
0,0.82,0,0,0,0,0.037,0.037,2.666,1
0,0.75,0.58,0,0,0,0,0.127,4.225,1
0,0,0,0,0,0,0.675,0,3.7,0
0,0,4.76,0,0,0,0,2.412,20,1
0,0,0,0,0,0,0,0,2.25,0
0,0,0,0,0,0,0,0.113,1.25,1
0,0,0,0,0.66,0,0.019,0,2.068,0
0,0,0.67,0,0.67,0,0,0,3.27,0
0,0,0.23,0,0,0,0.107,0,1.595,0
0,0.3,0,1.21,0,0,0,0,2.011,0
0.2,1.43,0.1,0,0,0,0,0.974,3.163,1
0,0,0,0,0,0,0,0.263,1.047,0
0,0,0,0,0,0,0,0,3.333,0
0,0,0,0,0,0,0,0,2.714,0
0,0,0,0,0,0,0,0,1,0
0,0.39,0.13,0,0,0,0,0,2.736,1
0,0,0,0,2,0,0,0,2.095,0
0,0,0,0,0,5.88,0,0,2.285,0
0,0,0.09,0.28,0.28,0,0.21,0,2.731,0
0,0,0,0,0,0,0,0,4.858,0
0,0,0,0,0,0,0.245,0,1.166,0
0,0,0,0,0,0,0,1.315,1,0
0,0,0.3,0,0,0,0.472,0,1.607,1
0,0,0,0.06,0.34,0,0.018,0,2.924,0
0,0,0,0,0,0,0,0,2.409,0
0,0,0,0,0,0,0,0,1.304,1
0,0,0,0,0,0,0,0,1,0
0.04,0,0.13,0,0.13,0.04,0.013,0.027,1.784,0
0,0,0,0,0,0,0,0,3.125,0
0,0,0.09,0,0,0.09,0,0,1.508,0
0.33,0,1.01,0,0,0,0,0.06,193.5,1
0,0.38,0,0,0,0,0,1.008,589,1
0.44,0,0,0,0,0,0,0.19,8.033,1
0.22,0,0.22,0,0,0,0,0.647,1.869,1
0,0,1.05,0,0,0,0,0.702,6.487,1
0.38,0,0.77,0,0,0,0.063,0.51,3.685,1
0,0,0,0,0,0,0,0,4.093,0
0,0,0,0,0,0,0,0,1.454,0
0,0,0,0,0,0,0,0,2.028,0
0,0,0,0,0,0,0,0,2.217,1
0,0,0,0,0.16,0,0,0,1.638,0
2.23,0,0,0,0.55,0,0,0.479,16.739,1
0,0,0.81,0,0,0,0,0.121,4.035,1
0,0,0.33,0,0,0,0,0,2.016,0
0,0,0,0,0,0,0,0,1.677,0
0,0,0,0,0,0,0,0,1.294,0
1.18,0,0.23,0,0,0,0,0.08,1.844,1
0,0,0,0,0.58,0,0,0,1.76,0
0,0,0,0,0,0,0.027,0,1.263,0
0,0,0,0,0,0,0,0,1.203,0
0,0,0,0,0,0,0,0.559,2.297,1
0,0,0,0,0,0.51,0,0.08,1.885,0
0,0.25,0,0,0,0,0,0.209,2.776,1
0,0,0,0,0,0,0,0,1.3,0
0.77,0.19,0.19,0,0,0,0.03,0.185,1.948,1
0,0,0.79,0,0.79,0,0,0.268,2.815,1
0,0,0,0,0,0,0,0,2.913,1
0,0,1.44,0,0,0,0,0.542,2.157,1
0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,1.5,0
0,0,0,0,0,0.71,0,0,1.272,0
0.29,0,0.87,0,0,0,0,0.14,4.892,1
0.37,0,0.37,0,1.13,0,0,0.882,4.08,1
0,0,0,0,0,0,0,0,1.3,0
0,0,0,0,0,0,0,0,3.09,0
0,0,0,0,0,0,0.034,0,3.372,0
0,0,0,0,0,0,0,0,2.375,0
0,0,0,0,0,0,0,0,1.8,0
0,0.68,0,0,0,0,0,0.898,443.666,1
0,0,2.43,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,1,0
0,0.78,0.78,0,0,0,0,0,2.62,0
0,0,0,0,5,0,0,0.925,1.3,0
0,0,0.42,0,0.42,0,0,0.644,2.522,1
0,0,0.08,0,0,0.59,0,0.012,2.057,0
0,0,0,0,0,0,0,0,2.307,1
0,0,0,0,1.08,0.72,0.124,0.062,1.414,0
1.23,0,0,0,0,0,0,0.403,2.045,0
0,0,0,0,0,0,0,0,4.533,0
0,0,0.08,0,0,0,0.709,0,2.039,1
0,0,0,0,0,0,0,0.724,2.285,0
0,0,0,0,0,0,0,0,4.5,1
0,0,0,4.76,0,0,0,0,2.111,0
0,0,2.43,0,0,0,0,0.896,5.538,1
0,0,0,0,0,0,0.249,0.124,3.707,1
0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,1.166,0
0.05,0.44,0.26,0,0.02,0,0,0.331,6.073,1
0,0,0,0,0,0,0,0.6,4.02,1
0,0,0,0,0,0,0,0,2.142,0
0,1.43,0,0,0.2,0,0.029,0.298,11.96,1
0,0.28,0.85,0,0,0,0.08,0.282,2.46,0
0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0.064,3.587,0
0,0,6.25,0,0,0,0,5.555,3.275,1
0,0,0.86,0,0,0,0,1.765,7.059,1
0,0,0,0,0.61,0,0,0,1,0
0,0,0,0,0,0,0,0,1.8,0
0,0,0,0,0,0,0,0.309,1.333,1
0,0,0,0,0,0.51,0,0.091,1.586,0
0,0,0,0,0,5.12,0,0.248,1.1,0
0,0,0.47,0,0,0,0,1.683,57.23,1
0,0,0,0,0,0,0.014,0,2.204,0
0,0,0,0,0,0,0,0.736,4.123,1
0,0,0.27,0,0.27,0.27,0.051,0,1.195,0
0,0,0,0,0,0,0,0,1,0
0,0,0,0,3.84,0,0,0,1.571,0
0,0,0,0,0,0,0,0.128,1.653,0
0,0,0,0,0.47,0,0,0.496,5.187,1
0,0,0,0,0,0,0,0,1.974,0
0,0,0,0,0,0,0.675,0,3.7,0
0,0,0,0,1.19,0,0.093,0,2.156,0
0,0,0,0,0,0,0.073,0.073,2.206,0
0,0,0,0,0,0,0.067,0.269,4.18,1
0,0,0,0,0,0,0,0,1,0
0.51,0,0,0,0,0,0,0.514,2.441,1
0,0,0,0,0,0,0,0,1.944,0
0,0,0,0,0,0,0,0,1.727,0
0,0,0,0,0,0,0,0.833,1.375,1
0.38,0.06,0,0,0,0,0.04,0.244,1.732,1
1.58,0,1.58,0,0,0,0,0.371,3.538,1
0,0.23,0.23,0,0,0,0,1.018,4.022,1
0.86,0,0,0,0,0,0.14,0.915,3.891,1
0,0,0.51,0,0,0,0,0.087,1.218,0
0.15,0.63,1.11,0,0,0,0,0.862,5.423,1
0,0,0,0,0,2.5,0.121,0,2.222,1
0,0,0,0,0,0,0,0,1,0
0.95,0,0,0,0,0,0,0.147,1.4,1
0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0.114,0.057,2.972,1
0,0,0,0,10.52,0,0,0,1.25,0
0,0,0,0,20,0,0,0,1,0
0,0,0,0,0,0,0.457,0,4.379,0
0.05,0.44,0.26,0,0.02,0,0.009,0.329,6.045,1
0,0,0,0,1.02,1.02,0,0.169,1.677,0
0,0.32,0,0,0,0,0,1.174,3.584,1
0,0,0,1.38,0,0,0,0,2.982,0
0,0,0,0,1.11,0,0,0.208,3.95,1
0,0,0,0.27,0,0,0,0,1.231,0
0,0,0,0,0.53,0.17,0,0.031,1.564,0
0,0,0,0,0,0,0,0,1.666,0
1.05,0,0.52,0,0,0,0,0,2.82,1
0,0,0,0.59,0,0,0.325,0,1.583,0
0,0,0,0,0,0,0,0,1,0
0,0,0,0,1.28,0,0,0,1.428,0
0,0,0,0,0,0,0,0,8.5,1
0,0,0.17,0,0.34,0,0,0,2.073,1
0.31,0,0,0,0,0,0.043,0.13,3.244,1
0,0,0,0,0,0,0,0.188,3.105,1
0,0.85,0.17,0,0,0,0,0.387,11,1
0,0,0,0,16.66,0,0,0.925,1.833,0
0,0,0,0,0,0,0,0.081,3.4,1
0,0,0.66,0,0,0,0,0.12,5.428,1
0,0,0,1.47,0,1.47,0,0,2.652,0
0.25,0,0.25,0,0,0,0.044,0.354,2.593,1
0.35,0,0.7,0,0.35,0,0,0.411,2.917,1
0.02,0.23,0.87,0,0.23,0.02,0.03,0.538,5.108,1
0,0,0.85,0,0,0,0,0,7.17,1
0,0,0,0,0.51,0,0,0.099,1.329,0
0,0,0,0,0,0,0,0.082,5.074,1
0.32,0,0.32,0,0.32,0,0,0,1.494,1
0,0,0,0,0,0,0,0,4.208,0
0,0.23,0,0,0,0.69,0.033,0,1.554,0
0,0,3.51,0,0.39,0,0,0.864,5.87,1
0,0,0,0,0,0,0,0,2.318,0
0,0,0,0,0,0,0,1.754,1,1
0,0,0,0,0,0,0,0.243,1,0
0.1,0.1,0,0,0,0,0,0.016,2.104,1
0,0.68,0.68,0,0,0,0,0.523,1.218,0
0.67,0,0,0,1.35,0,0,0,1.87,0
0,0,0.71,0,0.71,0,0,1.094,2.021,1
0,0,0,0,0.85,0,0.142,0,1.717,0
1.09,0,0.36,0,0,0,0,0.427,4.42,1
0.96,0,0.96,0,0,0,0,0.824,3.025,1
0,0,0,1.24,0,0,0,0,1.47,0
0,0.28,0,0,0,0,0,1.289,3.979,1
0,0,0,0,0,0,0,0,2.125,0
0,0,0,0,2.43,0,0,0,1.461,0
0,0,0,0,0,0,0,0.149,1.423,0
0,0,0,0,0,0,0,0,1.8,0
0.31,0.31,0.31,0,0,0,0,0.137,3.537,1
0,0,0,0,0,0,0,0,4.4,0
0,0,0.98,0,0,0,0,0.16,2.128,1
0,0,0,0,0,0,0,0.081,3.4,1
0,0,0,0,0.49,0.16,0.019,0.059,1.632,0
0,0,0.25,0,0,0,0,0.203,2.866,1
0,0.06,0,0,0,0,0.01,0.01,1.775,1
0,0.79,0,0,0,0,0.149,0,2.9,0
0.08,0,0.08,0,0.16,0,0.344,0.55,15.547,1
0,0,1.36,0,0,0,0,0,2.032,1
0,0,0,0,0,0,0,0.754,5.551,1
0,0,0,0.22,0.67,0.44,0.033,0.033,2.28,0
0,0,0,0,0,0,0.264,0,4.333,1
0,0,1.17,0,1.17,0,0,0,1,0
0.48,0.48,0,0,0,0.48,0,0.43,25.964,1
0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,4.166,0
0,0,0,0,0,0,0,0,1,0
0.43,0,0,0,0,0,0,0.395,7.983,1
0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0.271,3,0
0,0,0,0,1.21,0,0,1.627,2.591,1
0,0,0,0,0,0,0,0,2.84,0
0,0,0.41,0,0.41,0,0,0.48,3.166,1
0.08,0.08,0,0,0,0,0,0.099,4.07,1
0,0,0,0,0,0,0,0.968,2.179,1
0,0,2.94,0,0,0,0.436,0.873,4.142,1
0.48,0,0.48,0,0,0,0,0.589,4.85,1
0,0,0,0,0,0,0.072,0.291,1.348,1
0,1.02,0.11,0.11,0,0,0.103,0,4.296,0
0,0,0,0,0,0,0,0,5.888,0
0,0.49,0,0,0,0,0.308,0,3.715,0
0,0,0,0,0,0,0,0,2.5,0
0.06,0.5,0.15,0,0.06,0,0.031,0.345,8.016,1
0.19,0.87,0,0,0,0,0,0.402,4.295,1
0,0,0.35,0,0,0,0,1.257,3.895,1
0.06,0.72,0.59,0,0.06,0,0,0.101,4.398,1
0,0,0,0,0,0,0.557,0.123,2.063,0
0.98,0.49,0,0,0,0,0,0,2.373,1
0.15,0.55,0,0,0,0,0.042,0.25,2.569,1
0.4,0,0.8,0,0,0,0,0.116,4.058,1
1.16,0,4.65,0,0,0,0,0,1,1
0,0,0,0,0,0,0.02,0,2.667,0
0,0,0,1.38,1.38,1.38,0,0,2.447,0
0,0.58,0.23,0,0.03,0,0.006,0.36,6.186,1
0,0,0,0,0,0,0,0,2.333,1
0,0,0,0,0,0,0,0.093,2.755,1
0.45,0,2.75,0,0,0,0.134,2.077,12.176,1
0,0,0,0,0,0,0,0,2.141,0
0.41,0,0.2,0,0.2,0,0,0.238,3.632,1
0,0,0,0,0,0,0.114,0,2.075,0
0,0,0,0,0,0,0,0,1,0
0,0.24,0,2.23,0,0,0,0.069,2.776,0
0,1.17,0,0,0,0,0.376,0,2.925,0
0,0,2.59,0,0,0,0,1.098,3.571,1
0,0,0,0,0,0,0,0,1.357,0
0,0,0.1,0,0.1,0,0.007,0.038,1.704,0
0.05,0.43,0.25,0,0.02,0,0,0.325,5.891,1
0,0,0,0,0,0,0,0.304,2.125,0
0,0,0,0,0,0.55,0,0,2.54,0
0,0,0,0,0,0,0,0,1.714,0
0,0,0,0,1.13,0,0.634,0,1.347,0
2.73,0,0,0,0,0,0,1.244,2.472,1
0.38,0,0.38,0,1.14,0,0,0.598,4.523,1
1,0,0,0,0,0,0,0.275,2.538,1
0.28,0,0.28,0,0.28,0,0,0.034,5.635,1
0,0,0.6,0,0,0,0,0.817,1.857,0
0,0,0,0,0,0,0,0,2.529,0
0.08,0.52,0.86,0,0.08,0.08,0.096,0.358,3.56,1
0,0,0,0,0,0,0,0,1.538,0
0.5,0,0,0,0,0,0,0.412,2.441,1
0,0,0,0,1.26,0,0,0.198,3.833,1
1,0,0,0,0,0,0,0.11,3.178,1
