word.freq.remove,word.freq.order,word.freq.free,word.freq.meeting,word.freq.re,word.freq.edu,char.freq.semicolon,char.freq.exclamation,capital.run.length.average,y
0,0,0,0,0,0.28,0,0,1.651,0
0,0,0,0,0,0,3.972,0.063,6.423,0
0.14,0,0,0,0,0,0,0,1.931,0
0,0,0,5.4,0,0,0,0,1.4,0
0,0,0,0,0,0,0,0,1.076,0
0,0,0,0,0,0,0,0,1,0
0.5,0.8,0.1,0,0.1,0.1,0,0.49,8.55,1
0.44,0.22,0.44,0,0,0,0,0.588,86.7,1
0,0,0,0,0.81,0,0,0,4.608,0
0,0,0,0,0,0,0,0,3,0
0,0,0,0,0.85,0,0.332,0,5,0
0,0.6,0,0,0.6,0,0,0,4.536,0
0,0,0.78,0,0,0,0,0,4.111,1
0,0,0.79,0,0.79,0,0,0.271,3.257,1
0,0.38,0.19,0,0,0,0,0,2.08,0
0,0,0.05,0.03,0,0.1,0.024,0.002,2.128,0
0,0,0,0,0,0,0,0.265,11.066,1
0.03,0.4,0.54,0,0.07,0,0.012,0.343,3.328,1
0,0,0,0,0,0,0,0,2.307,1
0,0.17,0,0.7,0.17,0,0,0.019,2.059,0
0,0,0,0,0,9.09,0,0,1,0
0,0.88,0,0,0,0,0,0.388,2.264,1
0.6,0,0,0,0,0,0,0.105,3.217,1
0,0.93,0,0,0,0,0,0.536,2.166,1
0,0,0,0,0.27,0.27,0,0,1.745,0
0.14,0,0.14,0,0,0,0,0.583,5.415,1
2.3,0,0.76,0,0,0,0,0.518,11.312,1
0,0,0,0,0,0,0,0,1.5,0
0,0,0,0,0.86,1.72,0,0,2.557,0
0,0,0.8,0.8,0.8,0,0,0,1.2,0
0,0.52,0,0,0,0,0.073,0.367,2.34,1
0,0,0,0,0,0,0,0,1,0
0,0.09,0,0,0,0,0,0.03,4.192,1
1.08,0,0.54,0,0.54,0,0,1.182,5.454,1
0,0,0,0,0.32,0,0.218,0.054,2.16,0
0.58,0,1.46,0,0.29,0,0,0.606,3.591,1
0,0,0,0,0,0,0,0,1.482,0
0,0,0,0,0,0,0,0,4.818,1
0,0,0,0,0,0,0,0,1,0
0,0.93,0,0,0.34,0,0.019,0.23,4.281,1
0,0.65,1.14,0,0,0.16,0,0.925,5.833,1
0,0,0,0,1.72,1.72,0,0,1.65,0
0,0,0,0.6,0,0,0.092,0,2.361,0
0,0,0.3,0,0,0,0.044,0.178,4.757,0
0,0,0,0,0,0,0,0,1.8,0
0,0,0,7.4,0,0,0,0,3.875,0
0,0,0,0,0,0,0.303,0,1.6,0
0,0,0,0,3.03,0,0,0,1,0
0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,2,0
1.96,0,0,0,0,0,0,0.334,3.214,1
0,1.15,0.19,0,0,0,0.027,0.438,14.619,1
0,0,0,0,0.5,0,0,0,2.319,0
0,0,0,0,0,1.26,0,0,4.352,0
0,0,0,4.44,0,0,0,0,1.764,0
0,0,0.7,0,0,0,0,0.328,1.333,1
0,0,0,0,0,0,0,0,2,0
0,0,0,0,2.85,2.85,0,0,1.111,0
0,0,0,0,0,0,0.091,0,1.21,0
0,0,0,0,0,0,0,0,1.264,0
0.13,0.54,0.27,0,0.06,0,0,0.445,6.029,1
2.22,0,0,0,0,0,0,0,4.571,0
0,0,0,0,0,0,0,0,4.634,0
0,0.08,0,0,0,0,0.038,0.044,1.664,0
0.69,0,0.69,0,0.34,0,0,0.379,2.042,1
0,0,0,0,0,0,0,0,2.379,0
0,0,0,0,0.18,0.54,0,0.148,1.6,0
0,0.34,1.13,0,0,0,0.056,0.709,4.319,1
0.05,0.05,0,0,0,0,0.01,0.02,1.796,1
0.4,1.41,0.1,0,0,0,0,0.994,3.176,1
0.45,0,0.45,0,0,0,0,0.135,5.571,1
0,0,0,0,1.75,0,0.325,0,1.125,0
1.63,0,0,0,0,0,0,0,3.294,1
0,0,0,7.14,0,0,0,0,1.23,0
0.25,0.59,0.25,0,0.08,0.08,0,0.394,7.484,1
0.4,0,0,0,0,0,0,0.706,1.838,1
0,0,0,1.8,0,0,0,0,1.45,0
1.37,0,0,0.34,0,0,0,0.206,4.029,1
0,0.91,0,0,0,0,0,0.565,2.9,1
0.33,0.16,0,0,0,0,0,1.194,5.567,1
0,0,0,0,0.65,0,0.108,0,1.924,0
0,0,0,0,0,0,0,0,1.75,0
0,0,0,0,0,0,0,0,1.647,0
0,0,0,0,0.35,0,0,0.244,1.974,0
0,0,0,0,0,0,0,0,1.416,0
0,0,0,0,0,0,0.075,0,2.158,0
0,0,0,0,0,0,0,0,1.793,0
0,0.27,0,0,0,0,0,1.029,3.621,1
0,0,0,0,0,0,0,0,3.789,0
0,0,1.19,0,1.19,0,0,0.204,8.636,1
0,0.16,0.24,0.04,0.04,0,0.029,0.071,1.983,0
0,1.11,0,0,0,0,0.119,0,3.237,0
0,0,0,0,0,0,0,0,1.8,0
0,0,0,0,0,0,0,0,1.8,0
0,0,0,0,0,0,0,0,1.592,0
0.56,0,0.56,0,0,0,0,1.217,5.105,1
0,0,0,0,0,0,0,1.234,3,0
0,0,0.25,0,0.25,0,0,0.031,5.5,1
0,0,0,0,0,0,0.373,0.373,1.714,0
0,0,0,0,0,3,0.271,0,4.84,0
0,0,0,0,0,2.45,0,0,3.173,0
0,0,0,0,0,0.43,0,0,2.137,0
0,0,0,0,0,0,0,0,1.647,0
0,0,0,0,0,0,0,0,1.285,0
0,0,0,2.1,0,0,0.169,0,2.096,0
0,0,0,0,0,2.56,0.182,0,1,0
0,0,0,0,0,0,0,0.464,1.392,1
0,0,0,0,0,0,0,0,3.333,0
0,0.55,0.55,0,0,0,0,0.563,2.928,0
0,0,0,0,0.54,0,0,0,3.039,0
0,0,0,0.23,0.47,0,0,0,3.78,1
0,0,0,0,0,0,0.044,0,2.419,0
0,0,0.51,0,0,0,0,0,2.076,0
0.19,0.87,0,0,0,0,0,0.405,4.32,1
0,1.02,0,0,0.14,0,0,0.153,2.705,1
0,0,0.37,0,0,0,0,0.436,1.792,0
0.33,0,1,0,0,0,0,0.16,6.111,1
0,0,0,0,0,0,0,0,1.484,0
0,1.32,0.66,0,0,0,0,0.659,9.1,1
0,0,0.23,0,0.71,0,0.043,0.175,1.294,1
0.14,0,0,0.84,0,0.14,0,0,5.331,0
0,0,0,0,0.63,0,0,0,1.981,0
0,0,0,0,0,0,0,0,1.933,0
0,0,0,1.6,0,0,0,0.115,3.388,0
0,0,0,0,0,0,0,0,2.3,0
0,0,0.41,0,0.41,0,0,0.75,3.851,1
0,0,1.13,0,0,1.13,0,0,8.761,0
0,0,0,0,0,0,0,0,1.444,0
0,0,0,0,0,0,0,0,8.161,1
0,0,0,0,0,0,0,0,1.8,0
0.59,0,0,0,0.29,0.29,0.088,0.044,1.592,0
0,0,0,3.09,0,0,0,0.37,2.277,0
0,0,0,0,0,0,0,0,3,1
0,0,0,0,0,0,4.149,0.07,7.416,0
0,0,0,0,0,0,0,0,1.333,0
0,0,0,0,0,0,0.142,3.851,13.266,1
0,0,0,0,0,0,0,0,1.538,0
0,0,0,0,0,0,0,0.05,2.293,0
0,0,0,0,0,0,0,0.331,1.842,0
0,0,0,0,1.12,0,0,0.204,1.214,0
0,0,0,0,0,0,0,0.229,2.653,0
0,0,0,0,0,0,0,0,2.09,0
0.41,0.41,2.47,0,0,0,0,0.53,6.404,1
0,0,0,0,0,0,0,0,3.826,1
0,0.34,0.17,0,0,0,0.466,0,2.926,0
0,0.07,0,0,0,0,0.011,0,1.263,1
0,0,1.61,0,1.61,0,0,0,1.705,0
0,0,0.72,0,0,0,0,0.963,2.622,1
0,0,0.8,0,0,0,0,0.471,2.088,1
0,0.09,0,0,0.56,0.09,0,0,1.024,0
0,0.57,0,0,0,0,0.193,0,3.461,0
0,0,0,0,0.53,0,0,0,2.053,0
0,0.48,0.48,0,0.48,0,0,0.305,1.884,0
0,0,0,0,0,0,0,0,5.888,0
0.5,0.8,0.1,0,0.1,0.1,0,0.488,8.55,1
0,0.09,0,0,0.27,0,0.016,0.257,3.689,1
0.32,0,0.32,0,0.32,0,0,0,1.494,1
0,5.26,0,0,0,0,0,0,2.058,0
0,0,0,0,0,0,0,0.74,2.166,0
0,0,0,0,0,0,0,0,4.333,0
0,0,0,0,0.45,0.45,0,0.077,1.545,0
0,1.63,1.63,0,0,0,0,0.802,2,1
0,0,0,0,3.22,0,0,0,1.5,0
0,0.17,0,0,0,0,0,1.718,5.175,1
0,0.2,0,0,0,0,0,0.109,1.187,0
0.11,1.04,0,0,0,0,0,0.131,4.47,1
0,0,0,0,1.16,0,0,0,1.384,0
0,0,1.3,0,0,0,0,0.834,2.44,1
0,0,0,0,0,0,0,0.298,3.333,1
0,0,0,0,0,0,0,2.894,5.607,1
0,0,0,0,0,0,0,0,1.6,0
0,0,0,0,1.01,1.01,0,0,1.851,0
0,0,0,0,0,0,0,0.061,1.456,1
0,0,1.44,0,0,0,0,0.543,2.157,1
0,0,0,0,0,0,0,0,1,0
0,0,0,0,0.51,0,0,0,2.6,0
0,0,0,0,0,0,0,0,2.352,0
0,0,0.32,0,0,0,0,0.276,3.8,1
0.65,0,0.65,0,0,0,0,0.091,2.687,1
0,0.28,1.12,0,0.14,0,0,0.768,3.401,1
0,0,0,0,0,0,0,0.595,1.5,0
0.26,0.52,0.79,0,0,0,0,0.31,5.549,1
0,0,0,0,0.8,0,0,0.091,2.225,0
0.17,0,0,0,0.35,0,0.108,0.046,4.259,1
0,0,2.81,0,0,0,0,0.963,3.8,1
0,0,0.8,0,0,0,0,1.566,2.638,1
0,0,0,2.81,0,0,0,0,3.153,0
0,0,0.11,0.35,0,0.46,0,0.016,2.47,1
0,0,0,0,0,0,0,0,2,0
0,0,0,0,0.46,0,0,0.473,2.5,0
0,0,0.96,0,0.48,0,0,0.26,1.117,1
1.78,0,0,0,0,0,0,0.544,1.777,1
0,0.1,0.15,0,0.2,0,0.008,0.149,3.629,1
0,0,0.55,0,0.55,0,0,0.524,1.229,1
0,0,0,0,0,0,0,0,3.7,0
0,0,0,0,0,0.37,3.024,0.059,5.016,0
0.08,0.08,0,0,0,0,0,0.088,4.16,1
0,0,0,4.54,0,0,0,0,2,0
0,0,0,0,0,0,0,0,3.875,1
0,0,0,0,0,0,0.03,0,2.481,0
0.05,0.46,0.21,0,0.02,0,0,0.322,6.896,1
0.91,0,0,0,0,0,0,0,1.941,1
0,0,0.17,0,0,0,0.027,0.167,1.894,0
0.97,0,0,0,0.48,0,0,1.085,5.166,1
0.06,0.06,0,0,0.06,0,0.01,0.01,1.74,1
0,0,0,0,0,0,0,0,2.608,0
0,0,0,0,0,0,0,0,1.142,0
0,0,0,0,0,0,0,0,1.454,0
0,0,0,0,0,0.98,0,0,2,0
0,0.1,0,0,0.05,0,0,0.054,2.37,1
0,0,0,0,0,0,0,0.394,3.537,1
0,0,0,0,0,0,0,0.8,3.125,1
0.05,0.05,0.1,0,0.05,0,0,0.029,1.871,0
0,0,0,0,0,0,0,0,2.108,0
0,0,0,0,0,0,0,0,2.232,0
0,0,0.02,0,0,0,1.024,1.542,239.571,1
0,0,0,0,0,0,4.367,0.074,7.288,0
0,0,0,0,0.3,0.3,0,0,1.505,0
0,1.69,0.24,0,0.24,0,0,1.021,7.092,1
0,0.28,0,0,0,0,0,1.282,3.725,1
0,0,0.93,0,0.93,0.93,0,0,1.911,0
0,0,0,1.85,0,0,0,0,1.8,0
0,0,0,0,0,0,0,0,1.5,0
0,0,0,0,0,0,0,0,1,0
0.03,0.56,0.24,0,0.07,0,0,0.452,6.152,1
0,0,0,0,0,0,0,0,2.103,1
1.78,0,0,0,0.89,0,0,1.344,5.25,1
1.63,0,0.54,0,0,0,0,0,2.592,1
1.13,0,1.13,0,0,0,0,0,3.925,1
0.86,1.3,0,0,0,0,0.063,0,4.297,1
0.53,0.53,0,0,0,0,0,0.082,4.391,1
0,0,0,0,0,0,0,0,2.058,0
0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,3.037,0
0,0,0.57,0,1.14,0,0,0,3.583,0
0,0,0,0,0,0,0,0,4.689,0
0,0,0,0,0,0,0,0,3.5,1
0,0.54,0.21,0,0.03,0,0.012,0.443,6.59,1
0,0,0,0,0.81,2.45,0,0,2.829,0
0,0,0.79,0,0,0,0.115,0.462,5.793,1
0,0,0.1,0,0,0,0.074,0,2.529,0
0.21,0.87,0.43,0,0.21,0,0,0.96,8.08,1
0,0,0,0,0,0,0,0.558,2,0
0,0,0,0,0,0,0,0.952,3.2,0
0,0.11,0.05,0,0,0,0,0.032,1.364,1
0,0,0,6.15,0,0,0,0,1.529,0
0,0,0,1.34,0,0,0,0,1.644,0
0,0.09,0.09,0,0,0,0,0.068,2.059,0
0,0,0,0,0,0,0,0.406,1.958,0
0,0,0,0,3.7,0,0,0.666,1.222,0
0,0,0,0,0,0,0,0.834,5.13,1
0,1.35,0,0,0,0,0,0.636,3.809,1
1.47,1.47,0,0,0,0,0,0.294,72,1
0.09,0.38,0,0,0.09,0,0.063,0.559,1.694,1
0,0,0,0,1.61,0,0,0,1.25,0
0,0,0,0,0,0,0,0.74,1.625,0
0.23,0.7,0.23,0,0,0,0,0.072,2.438,1
0,0,0,0,0,0,0,0,2.166,0
0,0,0,0,0,0,0,0,2.288,0
0,0,0,0,0.94,8.49,0,0,2.241,0
0,0,0,0,0,0,0.179,0.179,2.037,0
0,0,0,0,0,0,0,0.217,1.34,0
0,0,0,0,0,0,0,0,1.333,0
0,0,0,0,0,0,0,1.798,2.615,0
0,0,0,0.25,0,0.25,0,0,1.545,0
0,0,0,0,0,0,0,1.385,3.535,1
0,0,0,0,2.7,0,0,0,1,0
0,0,0.14,0.14,0,0,0.02,0.14,1.891,0
0,0,0.58,0,0,0.58,0,0,2.468,0
1.47,0,0,0,0,0,0,0.5,1.214,1
0,1.11,0,0,0,0,0.083,0,3.211,0
0,0,0.38,0,0,0,0,0.601,2.666,1
0,0,0,0,0,0,0,0.03,2.852,0
0,0,0,0,0,0,0,0,1.769,0
0.23,0,0,0,0,0.23,0,0.149,1.533,0
0,0,0,0,0,0,0,0,2.151,0
0,0,0,0,1.72,0,0,0.135,2.288,0
0,0,0,0,0,0,0,0.049,1.919,0
0,0,0,0,0,0.62,0,0,2.904,0
0,0,0,0,0,0,0,0,1.48,0
0,0,0,0,0.32,1.94,0.051,0,2.197,0
0,0,0.4,0,0.4,0,0,0,3.192,1
0,0,0,0,0,0,0,0,1.062,0
0.43,0,0.43,0,0,0,0,0.129,5.8,1
0,0,0,0,0,0,0,0,4.438,0
0,0,0,0,0,0,0,0,1.564,0
0,0,0,1.04,0,0,0,0,1,0
0,0.19,0.76,0,0.19,0,0,0.264,4.053,1
3.27,0,1.63,0,0,0,0,0.54,14.818,1
0,0,0,0,0,0,0,0.377,1,0
0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,3.333,0
0,0,0,0,0,0,0,0,1.545,1
0.36,0.36,0,0,0,0,0,0.178,2.446,1
1.12,0,0.56,0,0,0,0,1.13,4.875,1
0,0,0,0,0,0,0,0,1,0
0.04,0.24,0,0,0.09,0,0,0.007,1.867,1
0,0.2,0.3,0,0.3,0,0,0.352,9.601,1
0,0,0,0.28,0.57,0,0,0.103,1.411,0
0,0,0,0,0,0,0.016,0,2.309,0
0,0,0.49,0,0,0,0,0.424,12.692,1
0,0,0,0,0.53,0.26,0,0,1.222,0
0,0,0,0.89,0.08,0,0.011,0.057,1.875,0
0,0.34,0,0,0,0,0,0.157,2.366,1
0,0,0.66,0,0,0,0.044,0.591,3.28,1
0,0.09,0,0,0.27,0,0.015,0.242,3.816,1
0,0.64,0,0,0.64,0,0,0.232,1.551,0
0,0,0,0,1.92,0,0,0,1,0
0,0.05,0.01,0.01,0,0.39,0.042,0.008,2.145,0
0,0,0,0,0,0,0,1.116,1.8,1
0,0,0,0,1.36,0.68,0,0,1.315,0
0,0,0,0,0,0,0,0.802,5.114,1
0,0.59,0.09,0,0.19,0,0.044,0.334,15.493,1
0,0.26,0,0,0,0,0,0,2.36,0
0,0,0,0,1.19,0,0,0,2.203,0
0,0,0,0,1.26,0,0,0.208,1.758,0
0,0,0,0,0,0.51,0,0,1.442,0
0,0,0,0,0,0,0.223,0,1.958,0
0,0,0,0,1.35,0,0,0,2.068,0
0,0,0,0,1.01,0,0,0.162,2.125,0
0.2,0.1,0,0,0,0,0.013,0,2.214,0
0,0,2.94,0,0,0,0,0,1.6,1
0,0,0,3.33,3.33,0,0,0,1.3,0
0,0,0,0,0,0,0,0,1,0
1.96,0,0.98,0,0.98,0,0,1.011,2.888,1
0,0,0,0,1.96,0,0,0,1.785,0
0,0.66,0,0,0,0,0,0,2.529,0
0,0,3.03,0,0,0,0,0,5.153,0
0,0,0,0,0.08,0,0,0,3.149,0
0,0,0,0,0,3.84,0,0,1,0
0,0,0,0,0,0,0,0,1.225,0
0,0.12,0,0.49,0,0.74,0.017,0,1.403,0
0,0,0,0,0,0.57,0,0,2.417,1
0.36,0,0.36,0,0.73,0,0,0.053,18.37,1
0,0,1.5,0,0,0,0.045,0,1.023,1
0,0,0,0,0,2.43,0,0.285,2.136,0
0,0,1.57,0,0,0,0,0.682,2.555,1
0,0,0.34,0,0,0,0,0.786,3.728,1
0,0,0,0,0,0,0.222,0.444,2.413,1
2.28,0,0,0,0.57,0,0,0.487,16.217,1
0,0,2.98,0,0,0,0,0,1.1,1
0,0.75,0,0,0.06,0,0.034,0.472,2.086,1
0,0,0,0,1.16,0,0,0,1.25,0
0,0,0,0,1.01,3.03,0,0.475,1.576,0
0,0.65,0.65,0,0,0,0,1.154,3.89,1
0,0,0,0,0,0,0,0.104,2.152,0
0,0,0,0,0,0,0,0,3.125,0
0,0,0,0,1.05,0,0,0,4.047,1
0,0,0,0.27,0.55,0,0.183,0,4.257,0
0,0,0,0,0,0,0.211,0.211,1.38,0
0,0.37,0.37,0,0,0,0,1.246,62.5,1
0,0,0,0,1.34,2.69,0,0,2.362,0
0,0.41,0,0,0,0,0,0,9.444,1
0,0,0.47,0,0,0.94,0,0,1.518,1
0,0,1.28,0,1.28,0,0,0.23,5.538,1
0,0,0,0,3.44,0,0,0,1.6,0
0,0,0,0,0,10,0,0,1.857,0
0.47,0,0.94,0,0,0,0,0.218,1.102,1
0,0,0,0,0,0,0,0,3.1,0
0.08,0.08,0.08,0,0.17,0,0,0.261,3.282,1
0,0,0,0,0,6.66,0,0,3.333,0
0,0.37,0,0,0,0,0,0.268,2.698,1
0.62,0,1.56,0,0,0,0,0.77,2.481,1
0,0,0,0,1.2,0,0,0,1.533,0
0,0,0.66,0,0,0,0,0.117,2.487,0
0,0,0,0,0,0,0,0,4.446,0
0,0,0,2.15,0,0,0,0,1.863,0
0,0,0,0,0,0,0,0,1.846,0
0,0.24,0,0,0,0,0,0.233,8.763,1
0,0,0.44,0,0.44,0.44,0,0,8.478,0
0,0,0,0,0,0,0,0.187,1.166,0
0,0,0,0,0,0,0,0.263,2.12,0
0,0,0,0,0,0.43,3.885,0.073,5.754,0
0,0,2.15,0,0.3,0,0,1.053,3.884,1
0,0,0,0,0.32,0.64,0,0.094,1.919,0
0.86,0,2.16,0,0,0,0,0.801,4.77,1
0,0,0,0,0,0,0,0.056,1.602,0
0,0,1.61,0,0,0,0.714,0.238,4.333,1
2.23,0,0,0,0.55,0,0,0.479,16.739,1
0,0.82,0.27,0,0,0,0,0.085,2.484,1
0,0,0.8,0,0,0,0,0,1.913,0
1.45,0,0,0,0,0,0,0.105,2.689,1
0,0.03,0,0,0,0.8,0.05,0.002,2.577,0
0,0,0,0,0,0,0,0.669,3.666,1
0,0,0,0,0,0,0,0,3.6,0
0,0,0.26,0,0,0,0,0.038,1.541,0
0,0.05,0,0,0.11,1.15,0.024,0.126,3.637,0
0,0.3,0,0,0,0,0.166,0,2.984,0
1.25,0,2.5,0,0,0,0,0.225,2.35,1
1.03,0,2.06,0,1.03,0,0,0,10.692,1
0,0,0,0,0,0,0,0,5.888,0
0,0,1.28,0,0.42,0,0,0,2.44,0
0,0,0,0,0,1.47,0,0,3.23,1
0.24,0.24,0,0,0,0,0,1.634,3.975,1
0,0.11,0.11,0,0,0,0.227,0.056,2.546,0
0,0.58,0.23,0,0.03,0,0.005,0.319,6.11,1
0,0,0,0,0,0,0,0,2.724,0
0,0,0,0,0,0,0,0,1.259,0
0.38,0,0.38,0,0.38,0,0,0.121,2.08,1
0,0,0,0,0,0,0,0.645,1.666,0
0.04,0.38,0.21,0,0.1,0,0,0.308,5.459,1
0,0,2.46,0,0,0,0,0.232,2.687,1
0,0,0,0,0,0,0,0,1.533,0
0,0,0.45,0,0.45,0.45,0.056,0.056,5.8,0
0,0,0,0,0,0,0,0.081,1.348,0
0.19,0.64,0.06,0,0.06,0.06,0.01,0.276,9.821,1
0,0,0.27,0,0.55,0.27,0,0,3.891,0
0,0,0,0,0,0,0,0,2.607,0
0,0,0,0,0,0,0,0,3.478,0
0,0,0,0.06,0,0,0.104,0,2.148,0
0,0,0,0,0,0,0,0,1.692,0
0,0,1.47,0,0,0,0,0,2.352,0
0,0,0,0,0,0,0,0,4.382,0
0,0,0.66,0,0,0,0.044,0.591,3.28,1
0,0,1.28,0,1.28,0,0,0.23,5.538,1
0,0,0.19,0,0.39,0.19,0,0,1.129,0
0,0.28,0,0,0.28,0,0,0,1.883,0
0,0,0.37,0.06,0,0,0.014,0.034,4.93,1
0,0,0.31,0,0,0,0,0.043,1.741,1
0,0,0,0,0.74,0,0,0,1.36,0
0,0,0,0,0,0,0,1.111,1.409,1
0.61,0.61,0.3,0,0,0,0,0.103,6.125,1
0,0,0,0,0.44,0,0,0,1.61,0
0,0,0,0,0,0,0,0,1.14,0
0,0,0,0,0,0,0,0,2.142,0
0,0,0,0,4.76,0,0,0,1.571,0
0.08,0,1.61,0,0,0,0,0.518,7.277,1
0,0,0,0,1.11,0,0,0.066,1.555,0
0,0,0,0,0,1.03,0,0,1.681,0
0,0,0,0,0.28,0,0,0,1.426,0
0,0,0,0.75,0.37,0,0,0,1.066,0
0,0,0,0,0,0,0,0,1.1,1
0.24,0,0,0.12,0.24,0,0.018,0,1.801,0
0,0,0,0,0,0,0,0,1.4,0
0,0,0,0,0,0,0,0.121,3.871,1
1.23,0,1.23,0,0,0,0,1.949,1.379,1
0,0,0,0,0,0,0,0,2.108,0
0,0,0,0,0.66,1.98,0.11,0,2.857,0
0,0,0,1.06,0,2.4,0.036,0,1.632,0
0,0,0,0,0,0,0,0,4.818,1
0,0,0,0,0,0,0,0.613,1,0
0,0,2.63,0,0,0,0,0.941,2.329,1
0,0,0,0,0.57,0,0,0,1.95,0
0,0,0,0,0,9.52,0,0,2.074,0
0,0.32,2.56,0,0,0,0,0.492,2.184,1
0,0,0,0,0,0,0,0,1.4,0
0,0,0,0,0,0,0,0,2.195,0
0.58,0,0.58,0,0.39,0,0,0.067,3.015,1
0,0.62,0,0,0,0,0,0.548,14.283,1
0,0,0,0,0,0.67,0,0,2.519,0
0.28,0,0,0,0,0,0,0.218,3.694,1
0.42,0,1.27,0,0,0,0,0.572,5.659,1
0,0,0.62,0,0,0,0,1.285,6.722,1
0,0,0,0,0,0,0,0.084,5.322,1
2.25,0,0,0,0.56,0,0,0.503,16.304,1
0,0,0,0,0,0,0,0,4.228,0
0,0,0,0,0,0,0,0,1.307,0
0,0,0,0,0,0,0,0,4.786,1
0,0.31,0,0,0,0,0,0.206,4.171,1
0,0,0,0,0.75,0,0,0,2.032,0
0,0,0,0,0,0,0,0,1,0
0,0,0.68,0,0.68,0,0,0,1.1,0
0,0,0.36,0,0,0,0,0.604,3.787,1
0,0,0,0,0,0,0,1.336,1.21,1
0,0,0,0,0,0,0,0,2.482,0
0,0,0,0,0,0,0,0.166,3.521,1
0,0,0,3.22,0,0,0.253,0.506,2.047,0
0,0,0,0,0,0,0,0,3.041,0
0.13,0,0,0,0,0,0,0,1.531,1
0,0,0,7.69,0,0,0,0.581,1.615,0
0.09,0.38,0.19,0,0,0,0.035,0.088,2.405,1
0,0,0,0.28,0.28,0,0,0,2.464,0
0,0,1.01,0,0,0,0,0.327,1.263,0
0,0,0,0,0,0,0,0,11.687,0
0,0,0,0,0,0,0,0,4.19,0
0,0,0,0,0,0,0,0,3.029,0
0,0,0,0,0,0.6,0,0,1.607,0
0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0.178,1.272,0
0,0,0,0,0.43,0,0,0.059,2.554,0
0,0,0,0,0,0,0,0,2,0
0,0,0.99,0,0,0,0,0.478,2.868,1
0,0,0.98,0,0,0.98,0,0.278,2.95,1
0,0,0,0,0,0,0,0,1.3,0
0.63,0.63,1.26,0,0,0,0,0.398,2.625,1
0,0,0,0,0,0,0,0.018,3.716,0
0,0,0,0,0,0,0,0.436,1.7,0
0,0,1.85,0,0,0,0,3.79,4.833,1
0,0,0,0,0,0,0,0,3.75,0
0,0,0,0,0,0,0,0,2.666,0
0,0,1.72,0,0.34,0,0,0,3.344,0
0,0,0,0,0.95,0,0.172,0,1.263,0
0,0,0.1,0,0,0,0.027,0.041,2.321,0
0,0,0,1.88,0,0,0.323,0,1,0
0,0,0,0,0,0,0,0.763,2.222,0
